x_initial,y_initial,u_deplacement,v_deplacement,magnitude,direction
1065.2808,1012.3932,0.0041503906,-3.4033203,3.403323,-1.5695769
1134.2247,946.78625,0.0037841797,-3.3105469,3.310549,-1.5696533
1118.1719,1007.45734,0.00012207031,-3.3793335,3.3793335,-1.5707603
1093.2438,1028.3429,0.0146484375,-3.3914795,3.3915112,-1.5664772
1066.0596,957.67786,0.0037841797,-3.361023,3.361025,-1.5696704
1090.1646,1010.4388,0.0076904297,-3.4014893,3.401498,-1.5685354
1122.2742,700.513,0.46691895,-3.2167358,3.2504466,-1.42665
977.04236,696.37305,0.082336426,-2.1175537,2.1191537,-1.5319331
1098.0541,953.7262,0.001953125,-3.352478,3.3524785,-1.5702138
1129.3165,1005.51184,-0.00793457,-3.3950806,3.3950899,-1.5731333
999.71906,375.3714,0.57244873,-19.615265,19.623615,-1.5416207
1004.9612,692.2,0.95947266,-2.8060913,2.965592,-1.2413334
988.113,692.4966,0.37231445,-3.136963,3.15898,-1.4526627
1058.0759,960.65326,0.001953125,-3.3190918,3.3190925,-1.5702078
1102.1865,1006.41705,0.0021972656,-3.3687134,3.368714,-1.570144
1101.4202,397.63144,3.9366455,-8.434784,9.308208,-1.1341289
1137.2466,996.48157,-0.005004883,-3.3851929,3.3851964,-1.5722748
1110.2058,1027.3037,0.0007324219,-3.3598633,3.3598633,-1.5705783
1087.2983,1019.3161,0.0007324219,-3.3909912,3.3909914,-1.5705804
960.20624,512.8876,0.16668701,-6.5023804,6.5045166,-1.5451672
1143.0306,705.4262,0.23852539,-3.2387695,3.247541,-1.4972821
989.65,663.9772,0.50372314,-2.9922485,3.0343513,-1.4040173
1091.0758,958.6809,0.0072021484,-3.3468018,3.3468094,-1.5686444
1034.0438,400.14523,1.5584717,-5.1228027,5.354619,-1.2754703
1066.0092,944.666,0.019897461,-3.3617554,3.3618143,-1.5648776
1102.1582,1027.3467,-0.0020751953,-3.3792725,3.3792732,-1.5714104
915.5706,558.47076,0.09075928,-6.8831787,6.883777,-1.5576115
1072.2164,1036.2141,-0.012573242,-3.3916016,3.391625,-1.5745034
1056.7808,356.98828,3.9100342,-7.51178,8.468483,-1.0908675
1033.2114,439.49792,1.2216797,-5.860779,5.9867544,-1.3652891
1054.0972,944.6252,0.005859375,-3.3536377,3.353643,-1.5690491
1061.2754,1036.186,0.010131836,-3.4023438,3.4023588,-1.5678184
1054.9248,360.2704,3.8631592,-7.1475525,8.124746,-1.0752861
992.6516,409.12015,-3.034607,-10.202362,10.644108,-1.8599043
1019.2736,249.72668,2.6831665,-7.7511444,8.202415,-1.237543
1046.0682,433.6288,1.4176025,-6.128296,6.29012,-1.3434738
1034.4147,409.52646,1.4310303,-5.198639,5.3920026,-1.302179
1057.2421,1007.39923,0.012207031,-3.4243774,3.4243991,-1.5672317
1118.2255,1020.32556,0.0020751953,-3.3583984,3.3583992,-1.5701784
1102.114,1034.2896,-0.00048828125,-3.3709717,3.3709717,-1.5709412
1028.6731,332.4109,1.6157227,-6.816223,7.0051026,-1.3380513
982.59515,267.38757,-0.12237549,-6.5275574,6.5287046,-1.5895417
1076.8796,365.46286,3.9519043,-7.6609497,8.620192,-1.094549
1196.4506,746.8134,-1.9447021,-3.4872437,3.9928355,-2.0795028
972.5463,502.1589,0.33337402,-6.3634033,6.37213,-1.5184549
1022.70996,333.9313,1.6604004,-6.8052673,7.004898,-1.3314844
1105.6245,342.6866,4.12146,-9.865509,10.691806,-1.17507
1038.2677,343.10696,4.4315186,-12.327911,13.10022,-1.2257097
1032.3718,397.09573,1.6508789,-5.0918884,5.352824,-1.2572724
995.4497,525.2042,0.67388916,-6.1698,6.2064934,-1.4620037
827.6099,175.94142,4.3305054,-23.404327,23.801592,-1.3878355
1072.0906,959.35254,-1.1766357,-0.7427368,1.3914487,-2.5785203
1067.1904,995.0606,-1.1796875,-0.8289795,1.4418286,-2.5290494
1080.0594,949.2991,-1.1859131,-0.7442627,1.4001131,-2.5811357
1099.1136,957.42645,-1.1799316,-0.72802734,1.3864568,-2.588761
1094.1924,992.1125,-1.1953125,-0.82055664,1.4498569,-2.539999
1074.17,1007.9746,-1.2025146,-0.8280029,1.4600104,-2.5385861
1149.1724,940.48816,-1.1461182,-0.76934814,1.3803926,-2.5504138
1081.2311,996.06085,-1.1894531,-0.8180542,1.4436105,-2.5391312
1081.2803,1007.04877,-1.2154541,-0.8360596,1.475237,-2.5390625
1142.1721,950.57367,-1.1577148,-0.7723999,1.3917274,-2.5532372
1089.0798,948.3179,-1.2019043,-0.7297363,1.4060899,-2.5959322
1121.3181,992.127,-1.2110596,-0.82177734,1.4635516,-2.5454009
1125.0924,952.53107,-1.1661377,-0.755249,1.3893446,-2.5668712
935.2988,681.74756,-0.5,-1.4515381,1.5352403,-1.9025292
965.0666,679.88464,-0.7272949,-1.373291,1.5539904,-2.0578425
1075.1982,1017.89966,-1.2006836,-0.83703613,1.4636497,-2.5327935
1107.1232,950.41626,-1.1844482,-0.729187,1.3909103,-2.5897565
1106.1533,994.108,-1.2052002,-0.7949829,1.4437816,-2.5584793
1080.1853,1032.8302,-1.192627,-0.8634033,1.4723533,-2.5149724
1103.2203,1010.027,-1.2139893,-0.8201904,1.4650878,-2.54742
1125.2473,1014.97125,-1.201416,-0.833374,1.4621603,-2.5351346
1070.2281,1022.86115,-1.2010498,-0.864563,1.4798614,-2.5176754
1115.0869,949.48145,-1.1707764,-0.75439453,1.3927772,-2.5691967
1065.2849,1008.98987,-1.2039795,-0.84820557,1.472759,-2.5278518
1134.2285,943.4757,-1.1484375,-0.76538086,1.3801147,-2.5537372
1118.172,1004.078,-1.2113037,-0.80444336,1.4540927,-2.5553596
1093.2584,1024.9514,-1.2211914,-0.86083984,1.4941063,-2.5275736
1066.0634,954.31683,-1.1820068,-0.73602295,1.392433,-2.5846567
1090.1722,1007.0373,-1.197998,-0.83099365,1.457995,-2.5351398
1122.7411,697.29626,-0.6982422,-0.7022095,0.9902728,-2.3533616
977.1247,694.2555,-0.8713379,-1.1574707,1.4487816,-2.2160838
1098.056,950.3737,-1.1821289,-0.72753906,1.3880713,-2.5898917
1129.3086,1002.11676,-1.2132568,-0.80999756,1.4587969,-2.5529287
1000.2915,355.75613,-0.13531494,11.263214,11.264027,1.5828097
1005.92065,689.3939,-1.1577148,-1.2086792,1.6736813,-2.334661
988.4853,689.3596,-0.890625,-1.0055542,1.3432617,-2.2956576
1058.0779,957.33417,-1.1715088,-0.7601929,1.3965408,-2.5659907
1102.1887,1003.04834,-1.2052002,-0.8138428,1.4542515,-2.5476534
1105.3568,389.19666,0.67626953,1.9328308,2.0477245,1.2342235
1137.2416,993.0964,-1.2133789,-0.8027344,1.4548783,-2.5571272
1110.2065,1023.94385,-1.2281494,-0.83618164,1.4857829,-2.543837
1087.2991,1015.9251,-1.2081299,-0.8399658,1.4714348,-2.5340543
960.3729,506.3852,4.277649,1.4165955,4.5061097,0.31979522
1143.2692,702.18744,-0.49731445,-0.5596924,0.74871707,-2.297249
990.15375,660.9849,-0.93933105,-1.310669,1.6125122,-2.1926298
1091.083,955.3341,-1.1945801,-0.7402954,1.4053679,-2.586805
1035.6023,395.02243,0.43139648,-0.47070312,0.63848597,-0.828943
1066.029,941.30426,-1.1966553,-0.73394775,1.4038031,-2.5914273
1102.1561,1023.9674,-1.2138672,-0.83062744,1.4708554,-2.5414937
915.6614,551.5876,2.7789307,0.8937378,2.9191134,0.31116465
1072.2039,1032.8225,-1.1799316,-0.84851074,1.4533441,-2.5181503
1060.6908,349.4765,-0.037231445,1.6797485,1.6801611,1.5929576
1034.4331,433.63715,1.3010254,0.57199097,1.421211,0.4142105
1054.103,941.27155,-1.1779785,-0.75439453,1.3988369,-2.5719855
1061.2855,1032.7837,-1.2015381,-0.8572998,1.4760273,-2.5218623
1058.788,353.12283,-0.01586914,1.4083862,1.4084756,1.5820634
989.617,398.9178,-0.96398926,-0.20437622,0.9854161,-2.9326754
1021.9568,241.97554,-4.7044067,1.329895,4.888769,2.86609
1047.4858,427.50052,1.3734131,0.88952637,1.6363132,0.5747396
1035.8457,404.32782,0.37329102,-0.60998535,0.71514213,-1.0216238
1057.2543,1003.97485,-1.2030029,-0.8491211,1.4724886,-2.5269616
1118.2275,1016.96716,-1.2133789,-0.8312378,1.4707973,-2.540964
1102.1135,1030.9186,-1.1920166,-0.8458252,1.4616169,-2.5244694
1030.2888,325.59467,-1.5411377,4.3352356,4.6010184,1.9123546
982.4728,260.86002,4.389282,0.37106323,4.4049387,0.08433794
1080.8315,357.8019,0.04333496,1.7346191,1.7351604,1.5458192
1194.5059,743.3262,-1.4414062,-0.47174072,1.5166382,-2.8253016
972.8797,495.7955,3.4124756,1.1469727,3.6000745,0.3242489
1024.3704,327.12604,-1.4134521,4.1388855,4.373582,1.8998837
1109.746,332.8211,0.15258789,2.5315857,2.53618,1.5105956
1042.6992,330.77905,-1.9737549,6.933197,7.2086706,1.8481412
1034.0227,392.00385,0.4465332,-0.49975586,0.6701849,-0.84158254
996.1236,519.0344,3.2144775,0.9569092,3.3538845,0.2893337
831.9404,152.5371,22.230713,1.3873291,22.27396,0.062325142
1070.914,958.6098,-0.10107422,-1.072815,1.0775658,-1.664733
1066.0107,994.2316,-0.08483887,-1.0435181,1.0469612,-1.6519188
1078.8735,948.5548,-0.09362793,-1.0925903,1.0965946,-1.656281
1097.9337,956.6984,-0.095458984,-1.0939941,1.098151,-1.6578332
1092.9971,991.29193,-0.0748291,-1.0578613,1.0605046,-1.6414149
1072.9675,1007.1466,-0.067993164,-1.0509033,1.0531006,-1.635406
1148.0262,939.7188,-0.1126709,-1.1390381,1.144597,-1.6693932
1080.0416,995.2428,-0.07946777,-1.0610352,1.0640069,-1.6455532
1080.0648,1006.2127,-0.07946777,-1.0444336,1.0474524,-1.646737
1141.0144,949.8013,-0.12219238,-1.1173096,1.1239713,-1.6797265
1087.8779,947.58813,-0.08605957,-1.1071777,1.1105173,-1.6483691
1120.107,991.30524,-0.08947754,-1.0714722,1.0752017,-1.654112
1123.9263,951.7758,-0.123168945,-1.1309204,1.1376078,-1.6792791
934.7988,680.296,1.2272339,-0.9977417,1.581642,-0.6826179
964.3393,678.51135,-0.17913818,-0.7200928,0.74204046,-1.8146179
1073.9976,1017.0626,-0.06896973,-1.041626,1.0439068,-1.6369133
1105.9387,949.6871,-0.095703125,-1.114502,1.1186035,-1.656457
1104.9481,993.313,-0.0715332,-1.0791626,1.0815308,-1.6369853
1078.9927,1031.9668,-0.0592041,-1.012207,1.013937,-1.6292199
1102.0063,1009.2068,-0.072021484,-1.0623169,1.0647554,-1.6384894
1124.0459,1014.1379,-0.07751465,-1.0458374,1.048706,-1.6447784
1069.0271,1021.9966,-0.06750488,-1.0171509,1.0193884,-1.6370658
1113.9161,948.72705,-0.11242676,-1.1143188,1.119976,-1.6713488
1064.0809,1008.14166,-0.06994629,-1.0413208,1.0436673,-1.6378663
1133.0801,942.7103,-0.13269043,-1.135315,1.1430428,-1.6871439
1116.9607,1003.27356,-0.064575195,-1.0685425,1.0704919,-1.6311558
1092.0372,1024.0906,-0.084106445,-1.0175171,1.0209873,-1.6532674
1064.8813,953.5808,-0.095825195,-1.097168,1.1013446,-1.6579139
1088.9742,1006.2063,-0.080200195,-1.0470581,1.0501251,-1.6472428
1122.0428,696.59406,1.0013428,-0.7848511,1.272273,-0.66478366
976.25336,693.098,-0.21502686,-0.8739624,0.900026,-1.8120414
1096.8739,949.6462,-0.09655762,-1.1123657,1.1165487,-1.6573831
1128.0953,1001.30676,-0.07324219,-1.0654907,1.0680051,-1.6394287
1000.1562,367.01935,-0.66864014,-2.884491,2.960974,-1.7985786
1004.76294,688.18524,0.37542725,-1.1439819,1.2040101,-1.2536947
987.59467,688.35406,0.060791016,-1.3423462,1.3437221,-1.5255401
1056.9064,956.574,-0.10058594,-1.0770874,1.0817739,-1.6639132
1100.9835,1002.2345,-0.060302734,-1.0626831,1.0643927,-1.6274812
1106.0331,391.1295,6.7213135,-3.326416,7.499407,-0.45956382
1136.0282,992.29364,-0.07946777,-1.088562,1.0914588,-1.6436696
1108.9784,1023.10767,-0.048583984,-1.0436401,1.0447704,-1.6173152
1086.091,1015.08514,-0.072265625,-1.0386353,1.0411463,-1.6402619
964.6506,507.8018,-6.1035156e-05,-1.8884583,1.8884583,-1.5708287
1142.7719,701.62775,0.6966553,-0.86505127,1.1106945,-0.89281136
989.2144,659.67426,0.40289307,-2.1254272,2.1632762,-1.3834604
1089.8884,954.5938,-0.08618164,-1.1098633,1.1132042,-1.6482915
1036.0337,394.55173,5.0167236,-2.31781,5.526279,-0.43280196
1064.8324,940.5703,-0.09838867,-1.1013794,1.1057652,-1.6598921
1100.9423,1023.1368,-0.06237793,-1.03656,1.0384352,-1.6309017
918.4403,552.4813,-0.2397461,-1.8255615,1.8412368,-1.7013763
1071.0239,1031.974,-0.0715332,-1.0186768,1.0211853,-1.6409029
1060.6536,351.15625,7.1567383,-4.658081,8.539124,-0.5769841
1035.7341,434.20914,3.3735352,-2.4223938,4.153159,-0.6227429
1052.925,940.51715,-0.10839844,-1.0960693,1.1014165,-1.6693732
1060.084,1031.9264,-0.06726074,-1.0279541,1.0301522,-1.6361349
1058.7721,354.53122,6.9207764,-4.11734,8.052927,-0.5366792
988.653,398.7134,0.15112305,-1.5354004,1.5428196,-1.4726865
1017.2524,243.30544,16.858215,-2.3165436,17.016632,-0.1365581
1048.8593,428.39005,4.5979004,-2.3177185,5.1490297,-0.46690783
1036.219,403.71783,4.8288574,-2.2548218,5.3293605,-0.43685755
1056.0513,1003.12573,-0.0847168,-1.0460205,1.0494455,-1.6516095
1117.0142,1016.1359,-0.05419922,-1.053894,1.0552868,-1.6221787
1100.9215,1030.0728,-0.060913086,-1.0288086,1.0306102,-1.6299347
1028.7477,329.9299,6.6358643,-4.381836,7.952055,-0.5836003
986.86206,261.23108,-0.32147217,-3.2588196,3.2746372,-1.669125
1080.8749,359.53653,7.0563965,-4.3963623,8.313889,-0.557183
1193.0645,742.85443,2.99646,-1.1375732,3.205128,-0.36283156
976.2922,496.94247,0.36480713,-1.795105,1.8317986,-1.3703034
1022.9569,331.26492,6.213257,-3.8648376,7.317208,-0.5564614
1109.8986,335.3527,7.9244385,-4.6911316,9.2088785,-0.5345037
1040.7255,337.71225,8.005859,-6.0160217,10.014305,-0.64443
1034.4692,391.5041,5.081299,-2.337555,5.593189,-0.43116432
999.3381,519.99133,0.038208008,-1.8432617,1.8436576,-1.5500708
854.17114,153.92442,-0.051513672,-0.8664856,0.8680155,-1.6301777
1070.8129,957.537,0.9680176,1.2235107,1.5601399,0.9014564
1065.9259,993.1881,0.9581299,1.2267456,1.5565724,0.90772754
1078.7799,947.4622,0.9626465,1.2548218,1.5815392,0.91640425
1097.8383,955.60443,0.9696045,1.265625,1.594346,0.91706604
1092.9222,990.2341,0.9715576,1.2377319,1.5735008,0.90529984
1072.8995,1006.0957,0.96032715,1.2109375,1.545509,0.90031105
1147.9136,938.5798,0.9935303,1.2393799,1.5884473,0.8950592
1079.9622,994.18176,0.95983887,1.2303467,1.5604626,0.9082849
1079.9854,1005.1683,0.9511719,1.2153931,1.5433433,0.9067529
1140.8922,948.68396,0.98413086,1.2119751,1.5612166,0.8887775
1087.7919,946.48096,0.9564209,1.2792358,1.597243,0.9288008
1120.0176,990.23376,0.9815674,1.2584839,1.5960126,0.90839475
1123.8031,950.6449,0.9777832,1.2684326,1.6015558,0.9140783
936.02606,679.2983,0.9979248,1.8807373,2.1290905,1.0829672
964.16016,677.79126,0.7825928,1.949707,2.1009066,1.1890923
1073.9286,1016.021,0.94958496,1.1989136,1.5294135,0.9009292
1105.843,948.5726,0.97387695,1.2750244,1.6044075,0.91851497
1104.8766,992.2338,0.9737549,1.2420044,1.5782185,0.9058762
1078.9335,1030.9546,0.9326172,1.1750488,1.5001715,0.8999186
1101.9343,1008.1445,0.95996094,1.218811,1.5514591,0.9036494
1123.9684,1013.09204,0.98828125,1.2157593,1.5667708,0.88824356
1068.9596,1020.97943,0.953125,1.1679688,1.5075139,0.886343
1113.8037,947.61273,0.97839355,1.2611084,1.5961355,0.91097397
1064.011,1007.10034,0.958374,1.220581,1.5518695,0.90515846
1132.9474,941.575,0.99487305,1.2538452,1.6005937,0.9000574
1116.8961,1002.205,0.9838867,1.2219238,1.5687991,0.8928958
1091.9531,1023.07306,0.9544678,1.1803589,1.5179776,0.8908183
1064.7855,952.48364,0.9641113,1.248169,1.5771608,0.9130998
1088.894,1005.15924,0.9633789,1.2131958,1.5491749,0.89967334
1123.0442,695.8092,0.4025879,1.177185,1.2441229,1.2412733
976.0383,692.22406,0.88446045,1.6643066,1.8847246,1.082323
1096.7773,948.5338,0.9655762,1.27948,1.6029367,0.9243176
1128.0221,1000.2413,0.989624,1.239563,1.58615,0.897053
999.48755,364.13486,-0.16802979,1.104126,1.1168385,1.7218211
1005.13837,687.04126,0.8165283,1.6665039,1.8557893,1.115209
987.65546,687.0117,0.743103,1.6630859,1.8215535,1.1505885
1056.8058,955.4969,0.9641113,1.2305298,1.5632384,0.9062021
1100.9232,1001.1718,0.9675293,1.2073975,1.5472304,0.89524215
1112.7544,387.80307,-8.086182,3.653473,8.873229,2.717229
1135.9487,991.2051,0.979126,1.2636719,1.5986102,0.9115949
1108.9298,1022.064,0.96154785,1.1918335,1.5313528,0.8919347
1086.0187,1014.0465,0.95739746,1.2070312,1.5406278,0.9002255
964.6505,505.91333,-1.5286865,1.0959167,1.880935,2.5196137
1143.4685,700.7627,0.45581055,1.1410522,1.2287244,1.1907512
989.6173,657.5488,0.6188965,2.467041,2.5434866,1.3250029
1089.8022,953.48395,0.9622803,1.293335,1.6120479,0.93112683
1041.0504,392.23392,-5.4852295,3.8935242,6.726609,2.5243065
1064.734,939.46893,0.9421387,1.2487793,1.5643129,0.92445475
1100.8799,1022.1002,0.9616699,1.1936035,1.5328074,0.8925978
918.20056,550.65576,-0.94018555,1.7374268,1.9755001,2.0668094
1070.9524,1030.9553,0.95202637,1.1662598,1.5054953,0.8861907
1067.8103,346.49817,-9.575684,6.4360657,11.53762,2.54982
1039.1077,431.78674,-3.2834473,1.7455444,3.7185953,2.6529706
1052.8167,939.4211,0.9580078,1.2541504,1.5781864,0.91847736
1060.0167,1030.8984,0.94970703,1.1865234,1.5197965,0.8958045
1065.6929,350.41388,-9.323486,6.0155334,11.095676,2.5685976
988.80414,397.178,-2.7927246,2.3173218,3.6289518,2.4489605
1034.1106,240.98889,-22.830322,5.201599,23.415386,2.9175792
1053.4572,426.07233,-4.5266113,2.717041,5.2794433,2.6009986
1041.0479,401.463,-4.9226074,3.5184937,6.0507736,2.5210278
1055.9666,1002.0797,0.9595947,1.2263184,1.557138,0.90681726
1116.96,1015.08203,0.9802246,1.2138672,1.5602287,0.8914855
1100.8606,1029.044,0.9547119,1.185791,1.5223584,0.8929372
1035.3835,325.54807,-11.263672,7.707367,13.648216,2.5415034
986.5406,257.97226,-7.0160522,0.28833008,7.0219746,3.10052
1087.9313,355.14017,-9.47168,6.090912,11.26108,2.5701077
1196.0609,741.71686,0.33166504,1.2786865,1.321,1.3170096
976.657,495.14737,-1.7110596,1.0245972,1.9943732,2.6020496
1029.1702,327.4001,-5.4710083,3.91214,6.7258286,2.5208256
1117.823,330.66156,-10.699585,5.363983,11.968853,2.6768847
1048.7313,331.69623,-10.676392,7.892639,13.277014,2.505
1039.5505,389.16653,-5.4541016,3.9576416,6.738705,2.5138738
999.3763,518.1481,-1.3114624,1.1287842,1.7303431,2.4309156
854.1196,153.05794,-12.985046,15.909088,20.535591,2.2553394
1071.7809,958.7605,-0.5357666,0.3468628,0.6382473,2.5670376
1066.884,994.41486,-0.50891113,0.3912964,0.6419528,2.4861114
1079.7426,948.71704,-0.5390625,0.34381104,0.6393703,2.5738456
1098.8079,956.87006,-0.5385742,0.32366943,0.6283503,2.6004567
1093.8938,991.4718,-0.5102539,0.37860107,0.63537216,2.5032406
1073.8599,1007.30664,-0.49353027,0.39404297,0.63153934,2.4678178
1148.9071,939.81915,-0.5288086,0.3404541,0.6289257,2.569579
1080.922,995.4121,-0.49267578,0.387146,0.62658715,2.4755688
1080.9365,1006.38367,-0.4765625,0.3867798,0.6137674,2.4598165
1141.8763,949.89594,-0.5340576,0.34155273,0.63393676,2.572604
1088.7483,947.7602,-0.5349121,0.3166504,0.62160957,2.6071007
1120.9991,991.49225,-0.4888916,0.35986328,0.60705566,2.50706
1124.7809,951.9133,-0.5404053,0.31933594,0.6277048,2.6078768
937.024,681.179,-0.7073364,-0.7665405,1.0430288,-2.3160472
964.94275,679.74097,-0.05987549,-1.0698242,1.0714985,-1.6267056
1074.8782,1017.2199,-0.48901367,0.39764404,0.6302818,2.4588816
1106.8169,949.8476,-0.53308105,0.3192749,0.621379,2.601965
1105.8503,993.4758,-0.50878906,0.3614502,0.6241094,2.5239124
1079.8661,1032.1296,-0.50634766,0.38134766,0.633888,2.4960887
1102.8943,1009.3633,-0.50512695,0.39788818,0.64301497,2.4743972
1124.9567,1014.3078,-0.5118408,0.41351318,0.65800774,2.4620566
1069.9127,1022.1474,-0.4786377,0.4072876,0.62847215,2.4365585
1114.7821,948.87384,-0.54382324,0.32366943,0.6328551,2.6047292
1064.9694,1008.3209,-0.46936035,0.39941406,0.6163041,2.4365327
1133.9423,942.82886,-0.5246582,0.3170166,0.61299735,2.5980654
1117.88,1003.42694,-0.51745605,0.39123535,0.6487109,2.4942153
1092.9076,1024.2534,-0.50512695,0.4152832,0.65392154,2.4534988
1065.7496,953.7318,-0.5383301,0.33398438,0.6335178,2.586302
1089.8574,1006.37244,-0.4975586,0.39489746,0.6352232,2.4707232
1123.4468,696.9864,-0.036010742,0.54125977,0.5424563,1.6372298
976.9228,693.88837,-0.2715454,-0.42260742,0.5023285,-2.1419148
1097.7429,949.8133,-0.539917,0.31976318,0.6275021,2.6068947
1129.0117,1001.48083,-0.49938965,0.37902832,0.626939,2.492367
999.3195,365.23898,10.26593,-3.368866,10.804563,-0.3170872
1005.9549,688.70776,-0.39331055,-0.8605957,0.94621253,-1.9994738
988.39856,688.6748,-0.09753418,-0.39904785,0.41079447,-1.8105137
1057.7699,956.7274,-0.53881836,0.36102295,0.6485852,2.5512671
1101.8907,1002.3792,-0.49780273,0.3963623,0.6363259,2.4691586
1104.6682,391.45654,12.018066,-2.003357,12.183897,-0.16517667
1136.9279,992.46875,-0.515625,0.36938477,0.63428247,2.519956
1109.8914,1023.25586,-0.50561523,0.3977661,0.6433231,2.4750159
1086.9761,1015.25354,-0.46923828,0.38928223,0.6096927,2.449059
963.1218,507.00925,5.640381,1.7719421,5.9121633,0.30439
1143.9243,701.90375,-0.16931152,0.45446777,0.4849818,1.9274164
990.2362,660.01587,0.070495605,-2.1571045,2.158256,-1.5381273
1090.7645,954.7773,-0.53308105,0.31781006,0.6206276,2.6039898
1035.5652,396.12744,9.695557,-2.776886,10.0853815,-0.278941
1065.6761,940.7177,-0.50878906,0.3427124,0.6134477,2.5488162
1101.8416,1023.2938,-0.50634766,0.40509033,0.648449,2.466837
917.2604,552.3932,4.843567,1.2476196,5.0016694,0.2521026
1071.9044,1032.1216,-0.49035645,0.40014648,0.63290334,2.4571524
1058.2346,352.93423,14.283936,-6.4548035,15.67467,-0.42442662
1035.8242,433.5323,6.201294,0.0029907227,6.2012944,0.00048227393
1053.7747,940.67523,-0.51257324,0.34033203,0.61527,2.555461
1060.9664,1032.085,-0.4753418,0.40576172,0.6249739,2.4350002
1056.3694,356.4294,13.741455,-5.681946,14.869839,-0.3920808
986.0114,399.49533,6.9467773,1.0593872,7.027092,0.15133455
1011.2803,246.19049,33.23755,-5.2194214,33.644863,-0.15576185
1048.9305,428.78937,7.343506,-1.329956,7.462966,-0.17916442
1036.1252,404.9815,8.878418,-2.1762085,9.141236,-0.2403731
1056.9261,1003.306,-0.4864502,0.41674805,0.6405566,2.4332144
1117.9402,1016.2959,-0.5169678,0.3994751,0.65332687,2.483704
1101.8153,1030.2297,-0.5255127,0.40356445,0.66259176,2.4867058
1024.1199,333.25543,15.549438,-6.979492,17.044012,-0.42190397
979.52454,258.2606,17.226501,-7.4942627,18.786068,-0.410346
1078.4596,361.23108,14.133667,-6.194519,15.431546,-0.41306585
1196.3926,742.99554,-1.345581,0.17669678,1.357133,3.0110235
974.9459,496.17197,5.2003784,1.7399902,5.483749,0.32288036
1023.69916,331.31223,15.713928,-7.1855774,17.27889,-0.42888683
1107.1234,336.02554,16.414917,-3.8970032,16.871162,-0.23309101
1038.0549,339.58887,13.650391,-6.1498413,14.971764,-0.42329037
1034.0964,393.12418,9.96167,-2.847351,10.360612,-0.27840728
998.0648,519.27686,4.178772,1.0321045,4.3043437,0.24214138
841.1346,168.96703,24.052979,-8.166489,25.401522,-0.32730898
1071.2451,959.10736,-0.103759766,0.43133545,0.4436399,1.8068657
1066.3751,994.80615,-0.11291504,0.42797852,0.44262335,1.8287517
1079.2035,949.06085,-0.088256836,0.42651367,0.4355493,1.7748427
1098.2693,957.1937,-0.08532715,0.44921875,0.4572507,1.7585058
1093.3835,991.8504,-0.111206055,0.44750977,0.46112013,1.8143625
1073.3663,1007.7007,-0.11035156,0.44458008,0.45807087,1.8140945
1148.3783,940.1596,-0.08935547,0.44659424,0.45544574,1.7682707
1080.4293,995.79926,-0.119628906,0.44104004,0.45697635,1.8356661
1080.46,1006.77045,-0.12207031,0.44628906,0.4626825,1.8377888
1141.3423,950.2375,-0.09631348,0.44750977,0.4577568,1.7827836
1088.2134,948.07684,-0.10058594,0.43371582,0.44522685,1.7986844
1120.5103,991.8521,-0.122558594,0.4790039,0.4944344,1.8212839
1124.2405,952.23267,-0.08862305,0.44299316,0.45177093,1.7682449
936.31665,680.4125,-0.97314453,0.5914917,1.1388032,2.5954468
964.8829,678.67114,-0.28137207,0.54071045,0.6095392,2.0506105
1074.3892,1017.61755,-0.11206055,0.45928955,0.47276258,1.8101075
1106.2838,950.1669,-0.091796875,0.4356079,0.44517514,1.7784903
1105.3416,993.8373,-0.10668945,0.48120117,0.4928866,1.7889818
1079.3597,1032.511,-0.12036133,0.47973633,0.49460468,1.816613
1102.3892,1009.76117,-0.109375,0.46173096,0.47450855,1.8033895
1124.4448,1014.7213,-0.11645508,0.43719482,0.45243904,1.8311206
1069.4341,1022.5547,-0.11291504,0.46710205,0.48055607,1.8079814
1114.2383,949.1975,-0.09240723,0.43133545,0.44112283,1.7818414
1064.5,1008.72034,-0.1274414,0.41479492,0.43393102,1.8688816
1133.4176,943.1459,-0.08654785,0.4467163,0.45502305,1.7621677
1117.3625,1003.8182,-0.10668945,0.46081543,0.47300476,1.7983109
1092.4025,1024.6687,-0.103759766,0.44360352,0.45557675,1.8005675
1065.2113,954.0658,-0.10498047,0.43389893,0.44641817,1.8081813
1089.3599,1006.76733,-0.10632324,0.4383545,0.45106462,1.8087518
1123.4108,697.52765,-0.8812256,0.054382324,0.882902,3.0799587
976.65125,693.46576,-0.15991211,0.52948,0.5531012,1.8641028
1097.203,950.13306,-0.08117676,0.43951416,0.4469478,1.7534347
1128.5123,1001.85986,-0.11828613,0.46765137,0.4823789,1.8185369
1009.58545,361.87012,-1.170044,0.8588867,1.4514438,2.508369
1005.5616,687.84717,-0.30511475,1.2150879,1.2528102,1.8168148
988.301,688.27576,-0.37506104,0.8835449,0.95985544,1.9722397
1057.2311,957.08844,-0.10498047,0.43182373,0.4444014,1.8092794
1101.393,1002.7756,-0.10888672,0.47613525,0.48842716,1.7956189
1116.6863,389.4532,-6.41333,1.195404,6.5237865,2.9573138
1136.4122,992.83813,-0.1138916,0.50598145,0.518641,1.7921969
1109.3857,1023.6536,-0.107910156,0.463562,0.47595623,1.799508
